wavelength_um,n,k
7.53,1.3847,0.0033127889
7.54,1.3836,0.0033269301
7.55,1.3824,0.003341223
7.56,1.3813,0.0033555927
7.57,1.3801,0.0033701657
7.58,1.379,0.0033848683
7.59,1.3778,0.0033996198
7.6,1.3766,0.0034145889
7.61,1.3754,0.0034296273
7.62,1.3742,0.0034449635
7.63,1.373,0.0034603433
7.64,1.3718,0.0034759153
7.65,1.3706,0.0034915881
7.66,1.3694,0.00350745
7.67,1.3682,0.0035234382
7.68,1.3669,0.0035395909
7.69,1.3657,0.0035558843
7.7,1.3645,0.0035723691
7.71,1.3632,0.0035890253
7.72,1.362,0.0036057956
7.73,1.3607,0.0036226332
7.74,1.3594,0.0036398775
7.75,1.3581,0.0036571853
7.76,1.3569,0.0036744899
7.77,1.3556,0.0036922346
7.78,1.3543,0.0037100976
7.79,1.3529,0.0037279996
7.8,1.3516,0.0037462389
7.81,1.3503,0.0037645829
7.82,1.349,0.0037831026
7.83,1.3476,0.0038017873
7.84,1.3463,0.0038208051
7.85,1.3449,0.00384
7.86,1.3436,0.0038592006
7.87,1.3422,0.0038787439
7.88,1.3408,0.0038984581
7.89,1.3395,0.0039183054
7.9,1.3381,0.0039384251
7.91,1.3367,0.0039587617
7.92,1.3352,0.0039792842
7.93,1.3338,0.0040000993
7.94,1.3324,0.0040210238
7.95,1.331,0.0040422852
7.96,1.3295,0.0040636568
7.97,1.3281,0.0040853355
7.98,1.3266,0.0041072733
7.99,1.3251,0.00412934
8.0,1.3237,0.0041516065
8.01,1.3222,0.0041743004
8.02,1.3207,0.0041972057
8.03,1.3192,0.0042202387
8.04,1.3177,0.004243448
8.05,1.3161,0.0042671363
8.06,1.3146,0.0042910428
8.07,1.3131,0.0043151121
8.08,1.3115,0.0043395452
8.09,1.3099,0.0043641581
8.1,1.3084,0.0043890718
8.11,1.3068,0.0044143178
8.12,1.3052,0.004439732
8.13,1.3036,0.004465553
8.14,1.302,0.0044916859
8.15,1.3004,0.0045178635
8.16,1.2987,0.004544676
8.17,1.2971,0.0045717953
8.18,1.2954,0.0045989982
8.19,1.2938,0.0046266004
8.2,1.2921,0.0046545518
8.21,1.2904,0.0046826289
8.22,1.2887,0.0047113297
8.23,1.287,0.0047400535
8.24,1.2853,0.0047695848
8.25,1.2835,0.0047991333
8.26,1.2818,0.0048290393
8.27,1.28,0.0048592655
8.28,1.2783,0.0048900769
8.29,1.2765,0.0049209949
8.3,1.2747,0.0049523307
8.31,1.2729,0.0049842387
8.32,1.2711,0.0050162706
8.33,1.2692,0.0050490642
8.34,1.2674,0.0050819284
8.35,1.2655,0.0051154692
8.36,1.2637,0.0051491471
8.37,1.2618,0.0051833368
8.38,1.2599,0.0052180524
8.39,1.258,0.0052529238
8.4,1.2561,0.005288481
8.41,1.2541,0.0053246091
8.42,1.2522,0.0053610447
8.43,1.2502,0.0053979193
8.44,1.2482,0.005435293
8.45,1.2462,0.0054731134
8.46,1.2442,0.0055115443
8.47,1.2422,0.00555021
8.48,1.2402,0.0055894348
8.49,1.2381,0.0056292879
8.5,1.2361,0.0056697779
8.51,1.234,0.0057108961
8.52,1.2319,0.0057522012
8.53,1.2298,0.0057943402
8.54,1.2276,0.005836858
8.55,1.2255,0.0058800152
8.56,1.2233,0.0059238893
8.57,1.2211,0.0059680027
8.58,1.2189,0.0060130465
8.59,1.2167,0.0060583946
8.6,1.2145,0.0061045586
8.61,1.2122,0.0061514222
8.62,1.2099,0.0061990502
8.63,1.2077,0.0062473429
8.64,1.2054,0.006296173
8.65,1.203,0.0063457548
8.66,1.2007,0.0063959573
8.67,1.1983,0.0064469768
8.68,1.1959,0.006498338
8.69,1.1935,0.0065509439
8.7,1.1911,0.0066042464
8.71,1.1887,0.0066582223
8.72,1.1862,0.00671304
8.73,1.1837,0.0067687984
8.74,1.1812,0.0068249956
8.75,1.1787,0.0068823796
8.76,1.1761,0.0069406055
8.77,1.1736,0.0069998626
8.78,1.171,0.0070596976
8.79,1.1683,0.0071206216
8.8,1.1657,0.0071822808
8.81,1.163,0.0072448807
8.82,1.1603,0.0073090187
8.83,1.1576,0.0073736724
8.84,1.1549,0.0074395034
8.85,1.1521,0.0075058526
8.86,1.1494,0.0075741541
8.87,1.1465,0.0076432272
8.88,1.1437,0.0077130999
8.89,1.1408,0.0077842532
8.9,1.1379,0.0078568781
8.91,1.135,0.007930329
8.92,1.1321,0.0080052396
8.93,1.1291,0.00808113
8.94,1.1261,0.0081587273
8.95,1.1231,0.0082373323
8.96,1.12,0.0083172697
8.97,1.1169,0.0083989972
8.98,1.1138,0.0084817522
8.99,1.1106,0.0085662033
9.0,1.1074,0.008651878
9.01,1.1042,0.0087392441
9.02,1.101,0.0088281365
9.03,1.0977,0.0089184898
9.04,1.0943,0.0090105091
9.05,1.091,0.009103916
9.06,1.0876,0.0091995283
9.07,1.0842,0.0092969649
9.08,1.0807,0.0093957487
9.09,1.0772,0.0094969721
9.1,1.0737,0.0095995762
9.11,1.0701,0.0097042912
9.12,1.0665,0.0098112557
9.13,1.0628,0.009920412
9.14,1.0591,0.010030961
9.15,1.0554,0.010144755
9.16,1.0516,0.010260072
9.17,1.0478,0.010377879
9.18,1.0439,0.010498245
9.19,1.04,0.01062027
9.2,1.036,0.010745857
9.21,1.032,0.010873321
9.22,1.028,0.01100367
9.23,1.0239,0.011137002
9.24,1.0197,0.011273391
9.25,1.0155,0.011411708
9.26,1.0113,0.011553192
9.27,1.0069,0.011699336
9.28,1.0026,0.011847162
9.29,0.99816,0.011998677
9.3,0.99368,0.01215432
9.31,0.98915,0.012312107
9.32,0.98455,0.012473521
9.33,0.9799,0.012640114
9.34,0.97518,0.012809977
9.35,0.9704,0.012985041
9.36,0.96556,0.013163547
9.37,0.96064,0.013344971
9.38,0.95566,0.013532014
9.39,0.95061,0.013723496
9.4,0.94549,0.013920552
9.41,0.9403,0.014123047
9.42,0.93503,0.014328886
9.43,0.92968,0.014540822
9.44,0.92425,0.014758898
9.45,0.91874,0.014982767
9.46,0.91315,0.015212879
9.47,0.90747,0.015448027
9.48,0.9017,0.015690803
9.49,0.89584,0.015940663
9.5,0.88989,0.01619774
9.51,0.88384,0.016463168
9.52,0.8777,0.016734869
9.53,0.87145,0.017014776
9.54,0.86509,0.017303491
9.55,0.85863,0.017600597
9.56,0.85205,0.017909028
9.57,0.84536,0.018224708
9.58,0.83855,0.01855414
9.59,0.83162,0.018892291
9.6,0.82456,0.019242526
9.61,0.81736,0.01960371
9.62,0.81003,0.019977438
9.63,0.80256,0.020365688
9.64,0.79495,0.020766515
9.65,0.78718,0.021183769
9.66,0.77925,0.021616674
9.67,0.77116,0.022064111
9.68,0.76289,0.022533365
9.69,0.75445,0.023017893
9.7,0.74582,0.023524581
9.71,0.737,0.024053219
9.72,0.72798,0.024601724
9.73,0.71875,0.025179899
9.74,0.7093,0.025781135
9.75,0.69961,0.02641144
9.76,0.68968,0.027074216
9.77,0.6795,0.027767808
9.78,0.66904,0.028498369
9.79,0.65831,0.029269879
9.8,0.64727,0.030081249
9.81,0.63591,0.030940667
9.82,0.62422,0.031846409
9.83,0.61216,0.032813214
9.84,0.59973,0.03384045
9.85,0.58688,0.034935317
9.86,0.57359,0.036109635
9.87,0.55984,0.037361838
9.88,0.54557,0.03872119
9.89,0.53074,0.040184036
9.9,0.51531,0.04177378
9.91,0.49922,0.043511205
9.92,0.48239,0.045420107
9.93,0.46476,0.047512405
9.94,0.44622,0.049840092
9.95,0.42666,0.052476798
9.96,0.40593,0.055411115
9.97,0.38387,0.05880007
9.98,0.36025,0.062734193
9.99,0.33477,0.067328354
10.0,0.30708,0.072841523
10.01,0.27677,0.079609701
10.02,0.24303,0.088146886
10.03,0.20561,0.099259079
10.04,0.16563,0.11418528
10.05,0.12879,0.13459649
10.06,0.10227,0.18755245
10.07,0.08564,0.22909256
10.081,0.075025,0.26746269
10.091,0.067806,0.3026628
10.101,0.062607,0.33521291
10.111,0.058694,0.36563303
10.121,0.055648,0.39433314
10.132,0.053215,0.42162327
10.142,0.051235,0.44774339
10.152,0.049598,0.4728835
10.163,0.048229,0.49718363
10.173,0.047073,0.52077375
10.183,0.046091,0.54375387
10.194,0.045254,0.566204
10.204,0.044536,0.58818412
10.215,0.043921,0.60976426
10.225,0.043394,0.63099438
10.235,0.042944,0.65190451
10.246,0.042561,0.67255464
10.256,0.042238,0.69296477
10.267,0.041968,0.71316491
10.277,0.041747,0.73319503
10.288,0.041569,0.75306517
10.299,0.041431,0.77280532
10.309,0.04133,0.79244545
10.32,0.041264,0.81198559
10.331,0.04123,0.83145573
10.341,0.041226,0.85087587
10.352,0.04125,0.87025601
10.363,0.041302,0.88960616
10.373,0.041381,0.9089563
10.384,0.041484,0.92830645
10.395,0.041612,0.9476766
10.406,0.041764,0.96707675
10.417,0.04194,0.9865169
10.428,0.042139,1.0060171
10.438,0.042361,1.0256172
10.449,0.042605,1.0452174
10.46,0.042873,1.0649175
10.471,0.043163,1.0848177
10.482,0.043476,1.1047178
10.493,0.043813,1.124818
10.504,0.044173,1.1450181
10.515,0.044557,1.1654183
10.526,0.044965,1.1859185
10.537,0.045398,1.2066186
10.549,0.045857,1.2274188
10.56,0.046342,1.248519
10.571,0.046855,1.2698191
10.582,0.047395,1.2913193
10.593,0.047964,1.3130195
10.604,0.048563,1.3350197
10.616,0.049194,1.3572198
10.627,0.049856,1.37972
10.638,0.050553,1.4025202
10.65,0.051285,1.4256204
10.661,0.052054,1.4491206
10.672,0.052861,1.4729207
10.684,0.053709,1.4970209
10.695,0.054599,1.5215211
10.707,0.055535,1.5464213
10.718,0.056517,1.5717215
10.73,0.057549,1.5975217
10.741,0.058634,1.6237219
10.753,0.059775,1.6504221
10.764,0.060974,1.6777223
10.776,0.062236,1.7054225
10.787,0.063565,1.7338227
10.799,0.064964,1.7627229
10.811,0.066439,1.7922231
10.823,0.067994,1.8225233
10.834,0.069635,1.8534235
10.846,0.071369,1.8850237
10.858,0.073201,1.9175239
10.87,0.075139,1.9507241
10.881,0.077192,1.9849243
10.893,0.079368,2.0199246
10.905,0.081676,2.0560248
10.917,0.084129,2.093125
10.929,0.086738,2.1313252
10.941,0.089516,2.1706255
10.953,0.09248,2.2113257
10.965,0.095644,2.2532259
10.977,0.09903,2.2966261
10.989,0.10266,2.3416264
11.001,0.10655,2.3882266
11.013,0.11074,2.4365268
11.025,0.11525,2.4868271
11.038,0.12012,2.5391273
11.05,0.1254,2.5936276
11.062,0.13112,2.6505278
11.074,0.13734,2.7101281
11.086,0.14413,2.7724283
11.099,0.15156,2.8379286
11.111,0.15972,2.9067288
11.123,0.1687,2.9793291
11.136,0.17864,3.0560293
11.148,0.18968,3.1373296
11.161,0.20199,3.2235299
11.173,0.2158,3.3155301
11.186,0.23136,3.4137304
11.198,0.249,3.5191307
11.211,0.26915,3.6326309
11.223,0.29231,3.7553312
11.236,0.31918,3.8885315
11.249,0.35061,4.0341318
11.261,0.38778,4.193932
11.274,0.43225,4.3706323
11.287,0.48619,4.5673326
11.299,0.55266,4.7881329
11.312,0.63607,5.0381332
11.325,0.74302,5.3242335
11.338,0.88372,5.6551338
11.351,1.0746,6.0420341
11.364,1.3433,6.4990344
11.377,1.7384,7.0404347
11.39,2.349,7.669835
11.403,3.3351,8.3350353
11.416,4.9227,8.7815356
11.429,7.0603,8.326136
11.442,8.6811,6.5298363
11.455,8.9386,4.4644366
11.468,8.4434,3.0130369
11.481,7.801,2.1212372
11.494,7.2112,1.5672376
11.507,6.7095,1.2066379
11.521,6.2885,0.96019824
11.534,5.9338,0.78448857
11.547,5.6319,0.65463891
11.561,5.3722,0.55577927
11.574,5.1463,0.4786196
11.587,4.9479,0.41710994
11.601,4.7721,0.36719031
11.614,4.6152,0.32606065
11.628,4.4741,0.29171103
11.641,4.3464,0.26268137
11.655,4.2302,0.23790175
11.669,4.1239,0.21655213
11.682,4.0262,0.19801248
11.696,3.9361,0.18178287
11.71,3.8527,0.16749325
11.723,3.7752,0.15483362
11.737,3.7029,0.14355401
11.751,3.6353,0.1334444
11.765,3.572,0.1243648
11.779,3.5124,0.1161552
11.792,3.4564,0.10870557
11.806,3.4034,0.10193597
11.82,3.3534,0.095745378
11.834,3.3059,0.090077787
11.848,3.2609,0.084870198
11.862,3.2181,0.080072612
11.876,3.1773,0.075642028
11.891,3.1384,0.071541477
11.905,3.1013,0.067735898
11.919,3.0658,0.064198322
11.933,3.0318,0.060902749
11.947,2.9992,0.057827178
11.962,2.9679,0.054951641
11.976,2.9379,0.052259076
11.99,2.909,0.049734513
12.005,2.8812,0.047363984
12.019,2.8544,0.045134427
12.034,2.8285,0.043035904
12.048,2.8036,0.041056352
12.063,2.7795,0.039189835
12.077,2.7562,0.037426289
12.092,2.7337,0.035758778
12.107,2.7119,0.03418027
12.121,2.6907,0.032685732
12.136,2.6702,0.031269229
12.151,2.6504,0.02992473
12.165,2.6311,0.028649201
12.18,2.6123,0.027438708
12.195,2.5941,0.026287218
12.21,2.5764,0.025192731
12.225,2.5592,0.024152247
12.24,2.5424,0.023162766
12.255,2.5261,0.022220289
12.27,2.5102,0.021322815
12.285,2.4947,0.020468343
12.3,2.4796,0.019653875
12.315,2.4648,0.01887841
12.33,2.4504,0.018138949
12.346,2.4363,0.017434526
12.361,2.4225,0.016763071
12.376,2.4091,0.016122619
12.392,2.396,0.015513207
12.407,2.3831,0.014931762
12.422,2.3705,0.01437732
12.438,2.3582,0.013848919
12.453,2.3461,0.013345483
12.469,2.3343,0.012866089
12.484,2.3227,0.01240866
12.5,2.3113,0.011973273
12.516,2.3002,0.01155789
12.531,2.2893,0.011163471
12.547,2.2785,0.010787095
12.563,2.268,0.010428723
12.579,2.2577,0.010087354
12.594,2.2475,0.0097631492
12.61,2.2375,0.0094544878
12.626,2.2277,0.0091609302
12.642,2.218,0.0088816763
12.658,2.2086,0.0086162262
12.674,2.1992,0.0083638799
12.69,2.19,0.0081240374
12.706,2.181,0.0078961987
12.723,2.1721,0.0076798055
12.739,2.1633,0.0074742747
12.755,2.1547,0.0072790476
12.771,2.1462,0.0070936245
12.788,2.1378,0.0069177478
12.804,2.1295,0.0067507326
12.821,2.1214,0.0065922643
12.837,2.1133,0.006441757
12.853,2.1054,0.0062990536
12.87,2.0976,0.006163598
12.887,2.0898,0.0060350467
12.903,2.0822,0.0059129555
12.92,2.0747,0.0057972127
12.937,2.0672,0.0056872744
12.953,2.0599,0.0055828953
12.97,2.0526,0.0054838656
12.987,2.0454,0.0053897403
13.004,2.0383,0.0053004194
13.021,2.0313,0.005215403
13.038,2.0244,0.0051346911
13.055,2.0175,0.0050578835
13.072,2.0107,0.0049848805
13.089,2.004,0.0049153819
13.106,1.9974,0.0048491878
13.123,1.9908,0.0047860982
13.141,1.9842,0.0047260612
13.158,1.9778,0.0046687808
13.175,1.9714,0.004614105
13.193,1.965,0.0045619826
13.21,1.9587,0.004512216
13.228,1.9525,0.0044646034
13.245,1.9463,0.0044191462
13.263,1.9402,0.0043756435
13.28,1.9341,0.0043338956
13.298,1.9281,0.0042941029
13.316,1.9221,0.0042559152
13.333,1.9162,0.0042192815
13.351,1.9103,0.0041842038
13.369,1.9045,0.0041505312
13.387,1.8986,0.0041182637
13.405,1.8929,0.0040873014
13.423,1.8872,0.0040576442
13.441,1.8815,0.0040290921
13.459,1.8758,0.0040017452
13.477,1.8702,0.0039754035
13.495,1.8646,0.0039501669
13.514,1.859,0.0039259895
13.532,1.8535,0.0039027636
13.55,1.848,0.0038804428
13.569,1.8426,0.0038591821
13.587,1.8371,0.003838672
13.605,1.8317,0.0038190671
13.624,1.8263,0.0038003232
13.643,1.821,0.003782385
13.661,1.8156,0.0037651963
13.68,1.8103,0.0037487694
13.699,1.805,0.0037331484
13.717,1.7998,0.0037182759
13.736,1.7945,0.0037041661
13.755,1.7893,0.0036907622
13.774,1.7841,0.0036779642
13.793,1.7789,0.0036659719
13.812,1.7737,0.0036546855
13.831,1.7685,0.0036440049
13.85,1.7634,0.0036339302
13.87,1.7582,0.003624721
13.889,1.7531,0.0036159582
13.908,1.748,0.0036079013
13.928,1.7429,0.0036005109
13.947,1.7378,0.003593766
13.966,1.7327,0.003587627
13.986,1.7276,0.0035821554
14.006,1.7225,0.0035772903
14.025,1.7175,0.0035729695
14.045,1.7124,0.003569317
14.065,1.7074,0.0035662711
14.085,1.7023,0.0035638316
14.104,1.6972,0.0035619351
14.124,1.6922,0.0035607083
14.144,1.6871,0.0035601881
14.164,1.6821,0.0035601743
14.184,1.6771,0.003560767
14.205,1.672,0.0035619313
14.225,1.6669,0.0035637373
14.245,1.6619,0.0035661498
14.265,1.6568,0.0035691689
14.286,1.6518,0.0035728608
14.306,1.6467,0.0035770931
14.327,1.6416,0.0035819991
14.347,1.6365,0.0035874447
14.368,1.6314,0.0035935646
14.388,1.6263,0.0036002235
14.409,1.6212,0.0036076574
14.43,1.6161,0.0036156984
14.451,1.611,0.0036243465
14.472,1.6058,0.0036336018
14.493,1.6007,0.0036435642
14.514,1.5955,0.0036541338
14.535,1.5903,0.0036654104
14.556,1.5851,0.0036773942
14.577,1.5799,0.0036899851
14.599,1.5746,0.0037033546
14.62,1.5694,0.0037173601
14.641,1.5641,0.0037320726
14.663,1.5588,0.0037475648
14.684,1.5535,0.0037636919
14.706,1.5482,0.0037805993
14.728,1.5428,0.0037983144
14.749,1.5374,0.0038166634
14.771,1.532,0.0038358936
14.793,1.5265,0.0038559317
14.815,1.5211,0.0038766774
14.837,1.5156,0.0038983309
14.859,1.51,0.0039207921
14.881,1.5045,0.0039441609
14.903,1.4989,0.0039683375
14.925,1.4932,0.0039933218
14.948,1.4876,0.0040193908
14.97,1.4819,0.0040462907
14.993,1.4761,0.004074276
15.015,1.4704,0.0041030916
15.038,1.4645,0.0041328932
15.06,1.4587,0.0041637244
15.083,1.4528,0.0041957423
15.106,1.4468,0.0042287685
15.129,1.4408,0.004262803
15.152,1.4348,0.0042980457
15.175,1.4287,0.0043344967
15.198,1.4226,0.0043720559
15.221,1.4164,0.0044109233
15.244,1.4102,0.0044509989
15.267,1.4039,0.0044923826
15.291,1.3975,0.004535157
15.314,1.3911,0.0045792574
15.337,1.3846,0.0046247659
15.361,1.3781,0.0046718661
15.385,1.3715,0.004720375
15.408,1.3648,0.0047705084
15.432,1.3581,0.0048222345
15.456,1.3513,0.0048757694
15.48,1.3444,0.0049309129
15.504,1.3374,0.0049879651
15.528,1.3304,0.005046726
15.552,1.3233,0.0051075955
15.576,1.3161,0.0051703736
15.601,1.3088,0.0052353474
15.625,1.3014,0.005302343
15.649,1.294,0.0053716472
15.674,1.2864,0.005443448
15.699,1.2788,0.0055175581
15.723,1.271,0.0055941883
15.748,1.2631,0.0056736163
15.773,1.2552,0.0057556534
15.798,1.2471,0.0058406996
15.823,1.2389,0.0059287548
15.848,1.2306,0.006019919
15.873,1.2221,0.0061144922
15.898,1.2136,0.0062124744
15.924,1.2048,0.0063141572
15.949,1.196,0.0064195575
15.974,1.187,0.0065289666
16.0,1.1779,0.0066427774
16.026,1.1686,0.0067609976
16.051,1.1592,0.0068837337
16.077,1.1495,0.0070115725
16.103,1.1398,0.0071445206
16.129,1.1298,0.007283078
16.155,1.1196,0.0074274447
16.181,1.1093,0.0075780206
16.207,1.0987,0.0077352056
16.234,1.088,0.007899396
16.26,1.077,0.0080709996
16.287,1.0658,0.0082506092
16.313,1.0543,0.0084386312
16.34,1.0426,0.0086358597
16.367,1.0306,0.0088427979
16.393,1.0183,0.0090601473
16.42,1.0058,0.0092888042
16.447,0.99292,0.0095297704
16.474,0.97974,0.0097838461
16.502,0.96621,0.010052331
16.529,0.95231,0.010336425
16.556,0.93804,0.010637329
16.584,0.92336,0.010958143
16.611,0.90824,0.011298865
16.639,0.89267,0.011662698
16.667,0.87661,0.012052541
16.694,0.86003,0.012471291
16.722,0.84289,0.012924152
16.75,0.82514,0.013414023
16.779,0.80675,0.013947006
16.807,0.78765,0.014530896
16.835,0.76779,0.015173795
16.863,0.7471,0.015885704
16.892,0.72549,0.016680726
16.92,0.70288,0.017574653
16.949,0.67914,0.018589694
16.978,0.65416,0.019751744
17.007,0.62776,0.021097804
17.036,0.59975,0.022674874
17.065,0.56988,0.024548952
17.094,0.53783,0.02681304
17.123,0.50318,0.029605138
17.153,0.46535,0.033143351
17.182,0.42352,0.037789467
17.212,0.37643,0.0442187
17.241,0.3221,0.053866833
17.271,0.25726,0.070450084
17.301,0.17903,0.10595134
17.331,0.11031,0.18041461
17.361,0.079839,0.26224789
17.391,0.066645,0.33119118
17.422,0.059676,0.39052459
17.452,0.05556,0.44343789
17.483,0.053012,0.49182132
17.513,0.051431,0.53687464
17.544,0.050499,0.57934809
17.575,0.050031,0.61981154
17.606,0.049909,0.658645
17.637,0.050053,0.69615847
17.668,0.050408,0.73258195
17.699,0.050936,0.76810543
17.73,0.051606,0.80286893
17.762,0.052396,0.83702255
17.794,0.053289,0.87065617
17.825,0.05427,0.90387969
17.857,0.055331,0.93676334
17.889,0.056464,0.96939699
17.921,0.057662,1.0018006
17.953,0.058921,1.0341043
17.986,0.060241,1.0664081
18.018,0.061618,1.0986118
18.051,0.063055,1.1308156
18.083,0.064553,1.1631193
18.116,0.066114,1.1956231
18.149,0.067743,1.228227
18.182,0.069445,1.2611308
18.215,0.071225,1.2942346
18.248,0.073092,1.3277385
18.282,0.075054,1.3615425
18.315,0.077121,1.3957463
18.349,0.079304,1.4304503
18.382,0.081616,1.4657542
18.416,0.084072,1.5015582
18.45,0.086687,1.5379623
18.484,0.089479,1.5751663
18.519,0.09247,1.6130704
18.553,0.095682,1.6518745
18.587,0.099142,1.6916785
18.622,0.10288,1.7323827
18.657,0.10693,1.7742868
18.692,0.11133,1.817391
18.727,0.11612,1.8618952
18.762,0.12137,1.9077994
18.797,0.12711,1.9554036
18.832,0.13344,2.0047078
18.868,0.14043,2.0560121
18.904,0.14817,2.1095165
18.939,0.15679,2.1653207
18.975,0.16643,2.2239251
19.011,0.17725,2.2854294
19.048,0.18946,2.3503339
19.084,0.20332,2.4190383
19.12,0.21914,2.4919426
19.157,0.23732,2.5696471
19.194,0.25836,2.6528516
19.231,0.28293,2.7423561
19.268,0.31187,2.8391606
19.305,0.34631,2.9443651
19.342,0.38777,3.0594697
19.38,0.43836,3.1859743
19.417,0.50102,3.3260788
19.455,0.57997,3.4820835
19.493,0.68141,3.6565881
19.531,0.81466,3.8524928
19.569,0.994,4.0711974
19.608,1.2415,4.3109022
19.646,1.5905,4.5589069
19.685,2.0857,4.7760117
19.724,2.7634,4.8672164
19.763,3.5744,4.6702212
19.802,4.2891,4.078126
19.841,4.6435,3.2494308
19.881,4.6314,2.4724357
19.92,4.4186,1.8796405
19.96,4.1378,1.4603455
20.0,3.8512,1.1674504
20.04,3.5807,0.9604653
20.08,3.3314,0.81165022
20.121,3.1019,0.70328526
20.161,2.8886,0.62413018
20.202,2.6876,0.56714522
20.243,2.4949,0.52811026
20.284,2.3064,0.5049053
20.325,2.1181,0.49731034
20.367,1.9255,0.5072355
20.408,1.7239,0.53977054
20.45,1.5097,0.60537569
20.492,1.2847,0.72307085
20.534,1.0699,0.917226
20.576,0.91065,1.1894211
20.619,0.83401,1.5055264
20.661,0.83547,1.8412316
20.704,0.91344,2.1954368
20.747,1.0882,2.5748421
20.79,1.4148,2.9745473
20.833,1.9951,3.3256526
20.877,2.8934,3.3663579
20.921,3.7351,2.7528633
20.964,3.9547,1.8528685
21.008,3.7545,1.2021739
21.053,3.4627,0.81621933
21.097,3.1888,0.58591467
21.142,2.9506,0.44096012
21.186,2.7444,0.34470544
21.231,2.5632,0.27799087
21.277,2.4007,0.23038642
21.322,2.252,0.19591184
21.368,2.1133,0.17098737
21.413,1.9816,0.15337277
21.459,1.8545,0.14163828
21.505,1.7296,0.13485378
21.552,1.6051,0.13245939
21.598,1.4787,0.13421487
21.645,1.3481,0.14029046
21.692,1.2104,0.15145604
21.739,1.0615,0.16968161
21.786,0.89584,0.19965717
21.834,0.70558,0.25384283
21.882,0.49233,0.36676848
21.93,0.32343,0.56626412
21.978,0.24147,0.77356974
22.026,0.20107,0.95205535
22.075,0.17787,1.1077011
22.124,0.16319,1.2477068
22.173,0.15344,1.3766124
22.222,0.14684,1.4978181
22.272,0.14247,1.6133239
22.321,0.13975,1.7248295
22.371,0.13836,1.8336352
22.422,0.13808,1.9407411
22.472,0.13878,2.0468468
22.523,0.14039,2.1529526
22.573,0.14287,2.2595582
22.624,0.14621,2.367464
22.676,0.15045,2.4773698
22.727,0.15564,2.5897756
22.779,0.16187,2.7054814
22.831,0.16926,2.8251872
22.883,0.17796,2.9497929
22.936,0.1882,3.0801988
22.989,0.20023,3.2176046
23.041,0.21443,3.3631103
23.095,0.23127,3.5184162
23.148,0.2514,3.685222
23.202,0.27567,3.8658279
23.256,0.30531,4.0631337
23.31,0.34206,4.2808395
23.364,0.38845,4.5236453
23.419,0.44837,4.7981511
23.474,0.52797,5.113057
23.529,0.63751,5.4809628
23.585,0.79519,5.9194687
23.641,1.0358,6.4541745
23.697,1.4316,7.1186804
23.753,2.1472,7.9358862
23.81,3.5563,8.771892
23.866,6.0499,8.6664978
23.923,7.8471,6.2909036
23.981,7.2694,3.9772095
24.038,5.9115,2.9870152
24.096,4.497,3.0431211
24.155,3.4877,4.239127
24.213,3.8243,6.2804327
24.272,6.655,7.9638385
24.331,10.078,5.2131443
24.39,9.3446,2.3330501
24.45,8.2121,1.2731559
24.51,7.3987,0.82322169
24.57,6.8112,0.59044744
24.631,6.3657,0.45211324
24.691,6.013,0.36163892
24.752,5.7246,0.29830465
24.814,5.4825,0.25168044
24.876,5.2754,0.21602619
24.938,5.0951,0.1879219
25.0,4.9363,0.16524757
25.063,4.7947,0.14659329
25.126,4.6675,0.13098897
25.189,4.5521,0.11777461
25.253,4.4469,0.1064403
25.316,4.3503,0.09663286
25.381,4.2611,0.088071551
25.445,4.1784,0.080543111
25.51,4.1014,0.073881715
25.575,4.0294,0.067955274
25.641,3.9619,0.062655874
25.707,3.8983,0.057897428
25.773,3.8383,0.053610936
25.84,3.7814,0.049735481
25.907,3.7275,0.046222979
25.974,3.6761,0.04303243
26.042,3.6272,0.040129914
26.11,3.5803,0.037483349
26.178,3.5355,0.035067736
26.247,3.4925,0.032862152
26.316,3.4511,0.030846518
26.385,3.4112,0.029003834
26.455,3.3727,0.027319176
26.525,3.3355,0.025779466
26.596,3.2995,0.02437278
26.667,3.2645,0.02308804
26.738,3.2306,0.021915248
26.81,3.1975,0.020846476
26.882,3.1653,0.019873649
26.954,3.1339,0.018989769
27.027,3.1032,0.018186904
27.1,3.0732,0.017459985
27.174,3.0437,0.016802078
27.248,3.0148,0.016209115
27.322,2.9864,0.015676096
27.397,2.9584,0.015197086
27.473,2.9309,0.014770085
27.548,2.9036,0.01438896
27.624,2.8767,0.014051841
27.701,2.8501,0.013755727
27.778,2.8237,0.013496553
27.855,2.7975,0.013272319
27.933,2.7714,0.013080087
28.011,2.7454,0.012918794
28.09,2.7195,0.0127855
28.169,2.6937,0.012679144
28.249,2.6678,0.012598784
28.329,2.6418,0.012543361
28.409,2.6158,0.012510876
28.49,2.5896,0.012501384
28.571,2.5633,0.012514828
28.653,2.5367,0.012550264
28.736,2.5098,0.012607688
28.818,2.4826,0.012688994
28.902,2.455,0.01279334
28.986,2.427,0.01292162
29.07,2.3984,0.013074833
29.155,2.3693,0.013255031
29.24,2.3394,0.013464162
29.326,2.3089,0.013703274
29.412,2.2775,0.013975319
29.499,2.2452,0.014284344
29.586,2.2119,0.0146323
29.674,2.1774,0.015026234
29.762,2.1415,0.0154681
29.851,2.1043,0.01596794
29.94,2.0654,0.016530712
30.03,2.0246,0.017166457
30.12,1.9818,0.017887132
30.211,1.9366,0.018707779
